cid	len
749124	191
749125	187
749128	387
749206	241
749226	422
749295	348
749332	181
749351	187
749360	230
749399	280
749451	186
749470	326
750190	203
750287	216
750380	238
750382	197
750423	205
750500	188
750522	177
750529	739
750572	353
750600	199
750604	370
750620	225
750621	808
750624	464
750649	234
750681	114
750692	568
750701	274
750798	182
750802	160
750854	183
750889	352
750939	443
750956	429
750985	201
751013	263
751019	462
751116	217
751165	219
751197	222
751206	226
751301	180
751312	273
751343	157
751362	373
751507	290
751582	158
751606	176
751629	238
751641	242
751744	143
751779	146
751782	232
751803	181
751921	263
751997	219
752035	182
752046	160
752078	212
752088	192
752095	367
752111	219
752113	162
752137	181
752229	273
752241	233
752388	273
752420	180
752659	226
752671	188
752691	203
752693	157
752699	374
752789	251
752794	383
752876	215
752954	167
753018	285
753025	221
753026	387
753087	181
753100	189
753133	180
753234	187
753249	307
753362	306
753367	193
753397	364
753429	200
753441	190
753450	186
753470	240
753630	288
753645	197
753671	507
753673	183
753678	235
753679	193
753688	195
753780	351
753859	181
753866	181
753895	192
753941	194
753969	187
754046	192
754085	255
754107	228
754182	322
754312	243
754417	371
754457	208
754485	350
754580	296
754607	406
754643	235
754707	197
754711	239
754723	198
754759	231
754892	187
754906	173
754941	189
755085	357
755162	160
755206	145
755261	840
755432	205
755475	270
755515	178
755578	396
755615	315
755650	203
755652	181
755889	269
755898	233
755927	178
756015	187
756019	192
756185	199
756186	484
756220	630
756306	350
756363	343
756366	134
756459	212
756461	704
756528	297
756729	607
756778	185
756789	184
756813	391
756842	614
756876	261
756951	255
757001	333
757040	207
757057	188
757058	252
757082	149
757100	498
757112	229
757149	245
757150	197
757204	308
757208	193
757209	150
757252	252
757473	396
757487	243
757601	279
757614	780
757664	455
757697	197
757731	170
757747	176
757761	298
757834	228
758018	257
758032	202
758067	280
758073	245
758170	173
758216	187
758221	211
758222	186
758235	229
758294	449
758327	232
758436	550
758439	212
758450	199
758510	105
758572	355
758580	215
758643	206
758766	206
758775	504
758810	440
758822	199
758829	287
758831	124
758832	262
758848	181
758849	156
758863	388
758866	216
758967	67
758976	257
759026	235
759183	178
759216	465
759221	586
759242	325
759272	349
759295	259
759344	443
759375	296
759385	151
759400	276
759403	193
759408	410
759468	186
759524	186
759561	296
759732	394
759762	174
759780	363
759862	168
759878	189
759881	328
759915	309
760018	189
760144	176
760198	74
760257	211
760276	228
760281	156
760300	219
760367	312
760400	152
760421	407
760514	263
760556	304
760564	177
760591	251
760647	178
760675	235
760693	251
760773	187
760851	1515
760855	169
760859	173
760865	187
760895	132
760896	325
760958	256
761054	327
761060	186
761124	180
761208	175
761279	747
761312	246
761367	206
761428	241
761444	192
761480	199
761493	255
761556	253
761597	382
761653	1290
761668	314
761679	484
761681	319
761826	435
761846	210
761892	292
762060	502
762171	643
762185	237
762187	273
762239	208
762269	216
762331	193
762351	177
762393	209
762418	286
762472	108
762893	193
762900	181
762901	155
762981	222
762988	328
763045	343
763078	194
763094	317
763160	174
763165	199
763222	168
763275	177
763286	309
763316	190
763342	346
763366	1026
763633	339
763675	329
763690	246
763814	294
764024	124
764183	320
764199	375
764229	284
764244	228
764291	254
764305	190
764381	242
764389	183
764402	153
764487	284
764499	575
764554	275
764592	358
764924	166
765069	146
765105	173
765122	438
765175	666
765196	294
765297	241
765335	193
765464	332
765478	243
765573	176
765583	242
765624	174
765667	178
765686	264
765694	204
765724	232
765776	152
765796	193
765987	282
766012	753
766105	311
766125	231
766146	447
766351	207
766377	412
766437	222
766465	159
766517	222
766623	434
766649	155
766656	201
766684	276
766696	415
766733	584
767015	947
767045	143
767114	195
767132	403
767147	261
767154	184
767181	245
767194	77
767236	175
767253	192
767259	297
767293	275
767305	213
767417	226
767485	1276
767509	152
767543	123
767547	394
767628	217
767657	190
767695	265
767705	181
767756	346
767762	198
767807	193
767828	305
768007	239
768027	293
768059	256
768088	183
768125	308
768126	156
768223	383
768322	218
768342	242
768344	206
768404	187
768421	143
768445	320
768448	238
768498	205
768512	202
768567	187
768661	766
768747	187
768960	180
768996	249
769002	379
769017	181
769061	259
769101	326
769133	255
769306	391
769440	393
769477	225
769635	910
769652	198
769686	233
769742	284
769745	181
769768	319
769778	198
769807	181
769948	207
770119	181
770226	21
770247	217
770260	206
770284	277
770315	253
770430	208
770461	217
770490	247
770547	528
770670	193
770786	192
770792	307
770798	214
770845	260
770847	196
770995	199
771072	132
771108	178
771120	149
771123	190
771128	332
771181	210
771258	181
771302	174
771323	235
771360	877
771404	177
771478	197
771603	208
771651	900
771680	279
771807	187
771929	129
771992	387
772034	217
772132	190
772226	293
772265	320
772275	299
772299	265
772321	235
772435	237
772443	173
772449	190
772471	178
772533	164
772560	294
772564	578
772719	178
772739	249
772743	353
772746	175
772936	168
773013	193
773047	193
773136	259
773137	193
773152	174
773302	170
773315	386
773356	193
773419	171
773450	245
773470	189
773503	598
773680	168
773720	576
773869	192
773887	174
773934	199
773984	176
774057	257
774097	677
774171	247
774223	284
774276	155
774277	445
774391	196
774425	243
774436	278
774563	601
774651	230
775028	220
775045	190
775101	273
775141	469
775200	186
775347	253
775350	267
775386	166
775392	186
775426	298
775486	211
775593	134
775624	362
775827	143
775890	277
775972	382
775987	163
776003	196
776027	444
776085	172
776099	278
776208	236
776370	149
776396	214
776454	177
776481	381
776503	575
776735	302
776736	275
776795	209
776797	182
776825	273
776844	192
776865	204
776887	231
776943	187
777058	199
777064	230
777152	205
777186	172
777237	195
777561	250
777573	337
777612	141
777649	208
777718	1484
777801	274
777802	183
777913	188
778045	187
778049	202
778088	209
778099	149
778173	598
778224	362
778327	182
778334	181
778395	287
778422	205
778524	232
778555	226
778583	213
778720	187
778731	199
778931	199
778948	207
778969	202
778984	212
779019	331
779024	248
779037	156
779050	218
779090	175
779149	242
779191	241
779199	479
779245	159
779288	311
779343	403
779396	280
779405	186
779433	293
779436	394
779448	381
779544	348
779591	441
779730	543
779825	176
779831	375
779887	333
779930	363
780059	331
780063	195
780066	169
780095	204
780226	375
780324	155
780524	232
780605	171
780688	177
780719	567
780748	249
780990	313
781048	159
781053	187
781106	186
781113	222
781256	180
781310	267
781581	188
781647	217
781710	500
781725	416
781778	119
781896	209
781950	153
782015	308
782045	193
782083	126
782087	221
782152	322
782193	190
782221	145
782324	202
782338	143
782426	187
782595	243
782666	251
782969	448
782986	171
783346	278
783382	265
783395	180
783413	101
783434	139
783477	187
783510	183
783520	185
783547	181
783573	328
783705	238
783720	166
783889	155
783909	257
783969	181
784009	185
784115	229
784181	193
784191	296
784300	210
784352	174
784392	498
784468	180
784496	327
784513	174
784585	225
784589	177
784652	197
784741	186
784743	402
784747	209
784812	128
784820	163
784839	206
784861	193
784882	453
785015	169
785022	177
785026	227
785073	275
785307	168
785311	349
785470	244
785496	266
785545	284
785589	246
785590	230
785837	286
785851	205
785888	207
785963	168
785974	196
785983	384
785989	428
786075	343
786142	270
786224	374
786344	227
786384	195
786438	196
786600	208
786609	259
786661	432
786662	166
786691	326
786710	315
786721	371
786722	216
786731	493
786780	385
786784	225
786821	233
786826	244
786851	738
786922	408
786940	421
786965	402
786978	230
787073	187
787082	184
787161	272
787182	581
787189	189
787199	179
787228	187
787237	171
787295	173
787492	190
787529	183
787552	669
787593	295
787613	216
787628	187
787644	198
787651	287
787681	212
787711	182
787713	187
787717	141
787718	484
787720	236
787722	202
787724	311
787727	203
787734	178
787735	296
787736	251
787739	725
787742	148
787744	217
787746	213
787748	175
787750	166
787752	160
787753	152
787759	206
787760	199
787762	152
787766	260
787775	307
787776	170
787786	379
787788	193
787789	168
787790	299
787794	204
787797	222
787799	127
787802	405
787804	328
787806	274
787809	195
787812	404
787813	160
787814	293
787818	256
787819	271
787824	221
787835	290
787836	189
787837	250
787838	204
787843	498
787844	147
787850	193
787851	167
787861	344
787866	186
787869	177
787872	223
787874	447
787877	227
787899	171
787940	202
787960	190
787962	308
788009	174
788072	244
788092	239
788156	356
788164	358
788353	283
788431	298
788490	199
788532	216
788554	341
788585	253
788664	336
788779	187
788995	220
788997	216
789037	975
789040	235
789043	220
789044	303
789053	208
789055	151
789057	278
789070	204
789071	203
789073	184
789080	256
789091	172
789092	725
789096	190
789100	302
789102	205
789109	182
789127	195
789153	283
789155	211
789167	223
789168	469
789169	112
789173	236
789174	185
789175	305
789200	127
789203	191
789204	202
789206	202
789220	185
789222	142
789225	128
789227	378
789231	239
789258	241
789262	166
789264	232
789265	142
789267	555
789273	302
789282	202
789285	172
789288	198
789291	203
789294	211
789296	315
789298	278
789299	262
789300	192
789302	162
789304	188
789305	192
789311	400
789317	189
789320	662
789321	256
789331	223
789335	162
789336	671
789337	184
789338	149
789341	275
789343	409
789344	492
789350	214
789359	358
789360	148
789365	167
789372	187
789653	149
789700	199
789767	208
789786	208
789787	249
789870	192
789926	219
790030	170
790060	171
790065	318
790073	187
790074	326
790076	416
790077	309
790079	254
790084	469
790087	200
790089	166
790092	178
790093	296
790094	154
790096	213
790097	152
790098	352
790104	220
790108	232
790110	217
790111	165
790112	493
790116	252
790117	253
790118	165
790119	195
790120	187
790122	186
790123	273
790124	252
790126	230
790128	359
790130	278
790132	264
790133	439
790134	191
790135	298
790136	487
790137	600
790138	466
790139	369
790140	77
790142	175
790144	296
790145	179
790146	520
790148	412
790149	311
790153	160
790154	278
790155	196
790158	205
790159	141
790160	284
790161	195
790162	199
790164	198
790167	187
790169	612
790170	192
790172	237
790173	362
790176	199
790179	219
790180	361
790182	291
790184	321
790185	233
790188	195
790190	403
790191	301
790193	134
790194	430
790197	399
790199	213
790200	184
790202	174
790203	165
790205	228
790206	148
790207	172
790210	201
790211	231
790212	178
790214	175
790217	89
790219	163
790220	197
790221	160
790222	222
790224	182
790225	271
790226	180
790227	249
790228	193
790229	400
790230	138
790231	290
790232	253
790233	226
790238	283
790240	232
790241	206
790245	184
790247	180
790249	219
790252	301
790255	217
790256	168
790257	221
790260	426
790261	196
790262	344
790263	237
790265	213
790269	193
790272	202
790274	217
790280	208
790284	196
790286	291
790287	401
790289	215
790293	199
790294	171
790295	190
790297	173
790298	216
790299	171
790302	212
790303	187
790307	191
790308	154
790312	483
790313	117
790315	185
790316	169
790319	204
790322	307
790339	176
790347	251
790350	176
790354	187
790360	181
790368	286
790370	248
790374	182
790376	265
790380	122
790382	204
790385	180
790386	170
790388	211
790389	217
790390	198
790391	262
790395	170
790396	174
790398	141
790399	217
790400	174
790401	183
790402	226
790404	241
790409	348
790410	206
790414	212
790417	203
790418	152
790420	251
790426	406
790429	195
790438	173
790440	453
790441	180
790443	217
790444	181
790448	491
790450	338
790451	174
790456	771
790459	161
790460	149
790463	289
790465	168
790466	312
790469	176
790471	186
790472	204
790474	180
790478	268
790550	323
790585	389
790706	363
790718	296
790890	207
790921	307
790955	239
790972	488
790998	290
791010	395
791037	236
791055	166
791064	555
791072	181
791157	455
791196	242
791344	199
791373	168
791433	379
791632	174
791671	436
791675	250
791710	181
791759	181
791854	229
791855	173
791867	209
791893	337
791919	210
791925	234
791950	193
792010	202
792019	184
792024	306
792081	633
792091	398
792097	297
792190	312
792192	181
792200	252
792204	180
792208	213
792218	185
792219	232
792230	176
792235	231
792247	191
792248	231
792254	192
792259	112
792260	250
792263	197
792265	495
792276	205
792305	289
792308	290
792315	183
792319	339
792330	255
792332	223
792335	191
792339	480
792359	214
792360	287
792377	386
792386	407
792469	360
792476	283
792480	198
792481	196
792487	379
792495	196
792505	170
792514	305
792517	249
792519	216
792526	392
792529	202
792531	374
792534	425
792535	375
792541	220
792542	223
792546	154
792547	180
792548	195
792552	188
792555	234
792557	254
792559	202
792561	392
792571	174
792575	175
792580	246
792584	264
792600	221
792603	257
792605	171
792626	193
792630	321
792634	203
792641	149
792644	190
792645	242
792648	212
792651	183
792661	189
792667	189
792676	299
792679	165
792684	388
792686	177
792687	417
792700	269
792708	181
792726	247
792751	212
792801	187
792802	189
792806	174
792807	184
792814	140
792815	328
792819	280
792837	237
792841	223
792851	262
792854	170
792856	167
792858	389
792859	252
792876	192
792884	187
792891	288
792892	170
792894	233
792899	193
792902	222
792908	295
792919	216
792929	199
792937	324
792969	202
793003	212
793005	163
793054	194
793073	194
793075	195
793109	190
793178	180
793183	187
793189	261
793191	219
793199	187
793201	177
793212	177
793230	248
793259	191
793265	171
793274	230
793286	235
793304	131
793372	287
793374	362
793377	258
793378	267
793398	210
793422	194
793435	175
793439	170
793461	174
793469	246
793479	217
793489	163
793492	222
793495	167
793497	174
793516	191
793519	193
793612	216
793621	179
793629	335
793669	174
793687	542
793693	173
793710	224
793717	179
793719	187
793724	181
793753	190
793806	77
793808	229
793814	254
793831	178
793835	242
793841	193
793859	184
793895	181
793927	260
794045	205
794116	287
794394	440
794455	220
794456	176
794459	294
794461	440
794462	234
794465	394
794474	568
794475	309
794479	180
794481	246
794482	317
794487	198
794494	189
794496	289
794506	274
794508	376
794513	251
794515	261
794522	170
794523	178
794527	235
794531	192
794538	511
794541	193
794545	186
794550	305
794556	190
794567	376
794571	195
794595	193
794601	224
794608	193
794611	205
794612	214
794613	304
794614	187
794626	301
794627	294
794630	319
794636	268
794637	205
794638	403
794641	177
794646	420
794648	811
794650	293
794664	220
794669	235
794684	224
794689	199
794695	173
794706	224
794709	199
794796	237
794825	270
794979	183
795037	343
795074	226
